quality,container,rarity,abrade_bin,yyid,commodityName,price,abrade,min_float,max_float,new_abrade
普通,列车停放站收藏品,受限,0.23-0.24,3572,Tec-9 | 晶红石英 (略有磨损),1.07,0.0949549004435539,0.0,0.4,0.23738725110888473
普通,列车停放站收藏品,受限,0.26-0.27,3572,Tec-9 | 晶红石英 (略有磨损),1.08,0.1043176054954528,0.0,0.4,0.260794013738632
普通,列车停放站收藏品,受限,0.32-0.33,3572,Tec-9 | 晶红石英 (略有磨损),1.08,0.1280822306871414,0.0,0.4,0.32020557671785344
普通,列车停放站收藏品,受限,0.33-0.34,3572,Tec-9 | 晶红石英 (略有磨损),1.07,0.1320971548557281,0.0,0.4,0.3302428871393202
普通,列车停放站收藏品,受限,0.35-0.36,3572,Tec-9 | 晶红石英 (略有磨损),1.08,0.1429524719715118,0.0,0.4,0.3573811799287795
普通,列车停放站收藏品,受限,0.37-0.38,43666,Tec-9 | 晶红石英 (久经沙场),2.0,0.1518375873565673,0.0,0.4,0.37959396839141823
普通,列车停放站收藏品,受限,0.39-0.4,43666,Tec-9 | 晶红石英 (久经沙场),1.0,0.1575963348150253,0.0,0.4,0.3939908370375632
普通,列车停放站收藏品,受限,0.4-0.41,43666,Tec-9 | 晶红石英 (久经沙场),1.0,0.1630585491657257,0.0,0.4,0.40764637291431427
普通,列车停放站收藏品,受限,0.41-0.42,43666,Tec-9 | 晶红石英 (久经沙场),1.0,0.1670695543289184,0.0,0.4,0.417673885822296
普通,列车停放站收藏品,受限,0.42-0.43,43666,Tec-9 | 晶红石英 (久经沙场),1.0,0.1711412519216537,0.0,0.4,0.4278531298041342
普通,列车停放站收藏品,受限,0.43-0.44,43666,Tec-9 | 晶红石英 (久经沙场),1.0,0.1728115528821945,0.0,0.4,0.4320288822054862
普通,列车停放站收藏品,受限,0.44-0.45,43666,Tec-9 | 晶红石英 (久经沙场),1.0,0.176095426082611,0.0,0.4,0.4402385652065275
普通,列车停放站收藏品,受限,0.45-0.46,43666,Tec-9 | 晶红石英 (久经沙场),1.8,0.1800106465816497,0.0,0.4,0.45002661645412423
普通,列车停放站收藏品,受限,0.47-0.48,43666,Tec-9 | 晶红石英 (久经沙场),1.8,0.1914139688014984,0.0,0.4,0.47853492200374603
普通,列车停放站收藏品,受限,0.49-0.5,43666,Tec-9 | 晶红石英 (久经沙场),1.5,0.1992786973714828,0.0,0.4,0.49819674342870696
普通,列车停放站收藏品,受限,0.5-0.51,43666,Tec-9 | 晶红石英 (久经沙场),1.0,0.2018691748380661,0.0,0.4,0.5046729370951653
普通,列车停放站收藏品,受限,0.51-0.52,43666,Tec-9 | 晶红石英 (久经沙场),1.0,0.2057148069143295,0.0,0.4,0.5142870172858237
普通,列车停放站收藏品,受限,0.52-0.53,43666,Tec-9 | 晶红石英 (久经沙场),1.5,0.210983470082283,0.0,0.4,0.5274586752057074
普通,列车停放站收藏品,受限,0.55-0.56,43666,Tec-9 | 晶红石英 (久经沙场),6.51,0.2226393967866897,0.0,0.4,0.5565984919667242
普通,列车停放站收藏品,受限,0.57-0.58,43666,Tec-9 | 晶红石英 (久经沙场),2.5,0.2307808399200439,0.0,0.4,0.5769520998001096
普通,列车停放站收藏品,受限,0.59-0.6,43666,Tec-9 | 晶红石英 (久经沙场),10.0,0.2368862181901931,0.0,0.4,0.5922155454754827
普通,列车停放站收藏品,受限,0.61-0.62,43666,Tec-9 | 晶红石英 (久经沙场),1.8,0.2445770502090454,0.0,0.4,0.6114426255226135
普通,列车停放站收藏品,受限,0.64-0.65,43666,Tec-9 | 晶红石英 (久经沙场),4.0,0.2563936114311218,0.0,0.4,0.6409840285778046
普通,列车停放站收藏品,受限,0.66-0.67,43666,Tec-9 | 晶红石英 (久经沙场),1.48,0.2673850059509277,0.0,0.4,0.6684625148773191
普通,列车停放站收藏品,受限,0.71-0.72,43666,Tec-9 | 晶红石英 (久经沙场),3.0,0.2855039238929748,0.0,0.4,0.7137598097324369
普通,列车停放站收藏品,受限,0.72-0.73,43666,Tec-9 | 晶红石英 (久经沙场),1.48,0.2902389168739319,0.0,0.4,0.7255972921848297
普通,列车停放站收藏品,受限,0.78-0.79,43666,Tec-9 | 晶红石英 (久经沙场),3.0,0.3134610652923584,0.0,0.4,0.783652663230896
普通,列车停放站收藏品,受限,0.82-0.83,43666,Tec-9 | 晶红石英 (久经沙场),1.2,0.3302231431007385,0.0,0.4,0.8255578577518463
普通,列车停放站收藏品,受限,0.85-0.86,43666,Tec-9 | 晶红石英 (久经沙场),1.48,0.3432621657848358,0.0,0.4,0.8581554144620895
普通,列车停放站收藏品,受限,0.86-0.87,43666,Tec-9 | 晶红石英 (久经沙场),100.0,0.3474118113517761,0.0,0.4,0.8685295283794403
普通,列车停放站收藏品,受限,0.89-0.9,43666,Tec-9 | 晶红石英 (久经沙场),100.0,0.3571797907352447,0.0,0.4,0.8929494768381117
普通,列车停放站收藏品,受限,0.92-0.93,43666,Tec-9 | 晶红石英 (久经沙场),1.48,0.3696129024028778,0.0,0.4,0.9240322560071945
普通,列车停放站收藏品,受限,0.93-0.94,43666,Tec-9 | 晶红石英 (久经沙场),1.2,0.3733425140380859,0.0,0.4,0.9333562850952146
普通,列车停放站收藏品,受限,0.95-0.96,49461,Tec-9 | 晶红石英 (破损不堪),2.49,0.3810960948467254,0.0,0.4,0.9527402371168134
普通,列车停放站收藏品,受限,0.96-0.97,49461,Tec-9 | 晶红石英 (破损不堪),2.99,0.3840096592903137,0.0,0.4,0.9600241482257843
普通,列车停放站收藏品,受限,0.97-0.98,49461,Tec-9 | 晶红石英 (破损不堪),1.98,0.3908542096614837,0.0,0.4,0.9771355241537092
普通,列车停放站收藏品,受限,0.98-0.99,49461,Tec-9 | 晶红石英 (破损不堪),2.99,0.3945719301700592,0.0,0.4,0.986429825425148
普通,列车停放站收藏品,受限,0.99-1.0,49461,Tec-9 | 晶红石英 (破损不堪),2.4,0.3992074131965637,0.0,0.4,0.9980185329914093
普通,列车停放站收藏品,工业级,0.11-0.12,306,MAG-7 | 金属 DDPAT (崭新出厂),5.8,0.0094322534278035,0.0,0.08,0.11790316784754376
普通,列车停放站收藏品,工业级,0.24-0.25,306,MAG-7 | 金属 DDPAT (崭新出厂),5.45,0.0192635897547006,0.0,0.08,0.2407948719337575
普通,列车停放站收藏品,工业级,0.35-0.36,306,MAG-7 | 金属 DDPAT (崭新出厂),5.02,0.0283183827996253,0.0,0.08,0.35397978499531624
普通,列车停放站收藏品,工业级,0.43-0.44,306,MAG-7 | 金属 DDPAT (崭新出厂),5.0,0.0348210372030735,0.0,0.08,0.43526296503841877
普通,列车停放站收藏品,工业级,0.53-0.54,306,MAG-7 | 金属 DDPAT (崭新出厂),4.99,0.0424433760344982,0.0,0.08,0.5305422004312275
普通,列车停放站收藏品,工业级,0.73-0.74,306,MAG-7 | 金属 DDPAT (崭新出厂),5.1,0.0585158094763755,0.0,0.08,0.7314476184546936
普通,列车停放站收藏品,工业级,0.81-0.82,306,MAG-7 | 金属 DDPAT (崭新出厂),5.0,0.0653355047106742,0.0,0.08,0.8166938088834275
普通,列车停放站收藏品,工业级,0.96-0.97,45946,MAG-7 | 金属 DDPAT (略有磨损),4.1,0.0774662345647811,0.0,0.08,0.9683279320597638
普通,千瓦武器箱,保密,0.0-0.01,108605,M4A1 消音型 | 黑莲花 (崭新出厂),380.0,0.0061743506230413,0.0,0.7,0.008820500890059
普通,千瓦武器箱,保密,0.01-0.02,108546,宙斯 X27 电击枪 | 奥林匹斯 (崭新出厂),375.0,0.012166379019618,0.0,0.67,0.01815877465614627
普通,千瓦武器箱,保密,0.02-0.03,108549,USP 消音版 | 破颚者 (崭新出厂),330.3,0.028564479202032,0.0,1.0,0.028564479202032
普通,千瓦武器箱,保密,0.03-0.04,108549,USP 消音版 | 破颚者 (崭新出厂),320.0,0.0385060533881187,0.0,1.0,0.0385060533881187
普通,千瓦武器箱,保密,0.04-0.05,108546,宙斯 X27 电击枪 | 奥林匹斯 (崭新出厂),278.6,0.0325111784040927,0.0,0.67,0.048524146871780145
普通,千瓦武器箱,保密,0.05-0.06,108546,宙斯 X27 电击枪 | 奥林匹斯 (崭新出厂),245.0,0.0380567014217376,0.0,0.67,0.05680104689811582
普通,千瓦武器箱,保密,0.06-0.07,108546,宙斯 X27 电击枪 | 奥林匹斯 (崭新出厂),210.0,0.0467930734157562,0.0,0.67,0.0698404080832182
普通,千瓦武器箱,保密,0.07-0.08,108616,USP 消音版 | 破颚者 (略有磨损),147.0,0.0774190425872802,0.0,1.0,0.0774190425872802
普通,千瓦武器箱,保密,0.08-0.09,108616,USP 消音版 | 破颚者 (略有磨损),88.6,0.0871053114533424,0.0,1.0,0.0871053114533424
普通,千瓦武器箱,保密,0.09-0.1,108616,USP 消音版 | 破颚者 (略有磨损),78.0,0.0978375077247619,0.0,1.0,0.0978375077247619
普通,千瓦武器箱,保密,0.1-0.11,108616,USP 消音版 | 破颚者 (略有磨损),75.0,0.1074868738651275,0.0,1.0,0.1074868738651275
普通,千瓦武器箱,保密,0.11-0.12,108634,宙斯 X27 电击枪 | 奥林匹斯 (略有磨损),98.0,0.0801994577050209,0.0,0.67,0.11970068314182224
普通,千瓦武器箱,保密,0.12-0.13,108616,USP 消音版 | 破颚者 (略有磨损),68.79,0.1265777200460434,0.0,1.0,0.1265777200460434
普通,千瓦武器箱,保密,0.13-0.14,108616,USP 消音版 | 破颚者 (略有磨损),67.8,0.1370943635702133,0.0,1.0,0.1370943635702133
普通,千瓦武器箱,保密,0.14-0.15,108616,USP 消音版 | 破颚者 (略有磨损),67.7,0.1425448507070541,0.0,1.0,0.1425448507070541
普通,千瓦武器箱,保密,0.15-0.16,108543,USP 消音版 | 破颚者 (久经沙场),55.0,0.1568673700094223,0.0,1.0,0.1568673700094223
普通,千瓦武器箱,保密,0.16-0.17,108543,USP 消音版 | 破颚者 (久经沙场),51.29,0.1681926697492599,0.0,1.0,0.1681926697492599
普通,千瓦武器箱,保密,0.17-0.18,108543,USP 消音版 | 破颚者 (久经沙场),51.29,0.1764000505208969,0.0,1.0,0.1764000505208969
普通,千瓦武器箱,保密,0.18-0.19,108543,USP 消音版 | 破颚者 (久经沙场),46.0,0.1882912963628769,0.0,1.0,0.1882912963628769
普通,千瓦武器箱,保密,0.19-0.2,108543,USP 消音版 | 破颚者 (久经沙场),44.5,0.1944381147623062,0.0,1.0,0.1944381147623062
普通,千瓦武器箱,保密,0.2-0.21,108543,USP 消音版 | 破颚者 (久经沙场),43.48,0.2021243274211883,0.0,1.0,0.2021243274211883
普通,千瓦武器箱,保密,0.21-0.22,108543,USP 消音版 | 破颚者 (久经沙场),38.88,0.21420219540596,0.0,1.0,0.21420219540596
普通,千瓦武器箱,保密,0.22-0.23,108543,USP 消音版 | 破颚者 (久经沙场),38.8,0.2217548340559005,0.0,1.0,0.2217548340559005
普通,千瓦武器箱,保密,0.23-0.24,108543,USP 消音版 | 破颚者 (久经沙场),38.99,0.2310496866703033,0.0,1.0,0.2310496866703033
普通,千瓦武器箱,保密,0.24-0.25,108543,USP 消音版 | 破颚者 (久经沙场),34.98,0.249157577753067,0.0,1.0,0.249157577753067
普通,千瓦武器箱,保密,0.25-0.26,108543,USP 消音版 | 破颚者 (久经沙场),35.0,0.2500643730163574,0.0,1.0,0.2500643730163574
普通,千瓦武器箱,保密,0.26-0.27,108543,USP 消音版 | 破颚者 (久经沙场),34.9,0.2667771279811859,0.0,1.0,0.2667771279811859
普通,千瓦武器箱,保密,0.27-0.28,108543,USP 消音版 | 破颚者 (久经沙场),34.0,0.2784802615642547,0.0,1.0,0.2784802615642547
普通,千瓦武器箱,保密,0.28-0.29,108543,USP 消音版 | 破颚者 (久经沙场),35.0,0.2841721177101135,0.0,1.0,0.2841721177101135
普通,千瓦武器箱,保密,0.29-0.3,108543,USP 消音版 | 破颚者 (久经沙场),33.9,0.2966989874839782,0.0,1.0,0.2966989874839782
普通,千瓦武器箱,保密,0.3-0.31,108543,USP 消音版 | 破颚者 (久经沙场),33.8,0.3033717572689056,0.0,1.0,0.3033717572689056
普通,千瓦武器箱,保密,0.31-0.32,108543,USP 消音版 | 破颚者 (久经沙场),33.8,0.3160039484500885,0.0,1.0,0.3160039484500885
普通,千瓦武器箱,保密,0.32-0.33,108543,USP 消音版 | 破颚者 (久经沙场),33.8,0.3217521607875824,0.0,1.0,0.3217521607875824
普通,千瓦武器箱,保密,0.33-0.34,108543,USP 消音版 | 破颚者 (久经沙场),33.8,0.3303627967834472,0.0,1.0,0.3303627967834472
普通,千瓦武器箱,保密,0.34-0.35,108543,USP 消音版 | 破颚者 (久经沙场),33.8,0.3464551866054535,0.0,1.0,0.3464551866054535
普通,千瓦武器箱,保密,0.35-0.36,108543,USP 消音版 | 破颚者 (久经沙场),33.8,0.3529953360557556,0.0,1.0,0.3529953360557556
普通,千瓦武器箱,保密,0.36-0.37,108543,USP 消音版 | 破颚者 (久经沙场),33.8,0.3656067252159118,0.0,1.0,0.3656067252159118
普通,千瓦武器箱,保密,0.37-0.38,108543,USP 消音版 | 破颚者 (久经沙场),33.81,0.3774027824401855,0.0,1.0,0.3774027824401855
普通,千瓦武器箱,保密,0.38-0.39,108586,USP 消音版 | 破颚者 (破损不堪),29.32,0.3825365006923675,0.0,1.0,0.3825365006923675
普通,千瓦武器箱,保密,0.39-0.4,108586,USP 消音版 | 破颚者 (破损不堪),28.2,0.3920162320137024,0.0,1.0,0.3920162320137024
普通,千瓦武器箱,保密,0.4-0.41,108586,USP 消音版 | 破颚者 (破损不堪),28.85,0.4044072926044464,0.0,1.0,0.4044072926044464
普通,千瓦武器箱,保密,0.41-0.42,108586,USP 消音版 | 破颚者 (破损不堪),28.04,0.4139240086078644,0.0,1.0,0.4139240086078644
普通,千瓦武器箱,保密,0.42-0.43,108586,USP 消音版 | 破颚者 (破损不堪),29.0,0.4236562848091125,0.0,1.0,0.4236562848091125
普通,千瓦武器箱,保密,0.43-0.44,108586,USP 消音版 | 破颚者 (破损不堪),27.83,0.4312869608402252,0.0,1.0,0.4312869608402252
普通,千瓦武器箱,保密,0.44-0.45,108586,USP 消音版 | 破颚者 (破损不堪),27.82,0.4436096847057342,0.0,1.0,0.4436096847057342
普通,千瓦武器箱,保密,0.45-0.46,108560,宙斯 X27 电击枪 | 奥林匹斯 (久经沙场),40.0,0.3065668940544128,0.0,0.67,0.457562528439422
普通,千瓦武器箱,保密,0.46-0.47,108557,USP 消音版 | 破颚者 (战痕累累),28.0,0.469036340713501,0.0,1.0,0.469036340713501
普通,千瓦武器箱,保密,0.47-0.48,108557,USP 消音版 | 破颚者 (战痕累累),40.0,0.4721827507019043,0.0,1.0,0.4721827507019043
普通,千瓦武器箱,保密,0.48-0.49,108557,USP 消音版 | 破颚者 (战痕累累),28.0,0.4818409085273742,0.0,1.0,0.4818409085273742
普通,千瓦武器箱,保密,0.49-0.5,108557,USP 消音版 | 破颚者 (战痕累累),29.99,0.4999181628227234,0.0,1.0,0.4999181628227234
普通,千瓦武器箱,保密,0.5-0.51,108560,宙斯 X27 电击枪 | 奥林匹斯 (久经沙场),32.32,0.3394851684570312,0.0,0.67,0.5066942812791511
普通,千瓦武器箱,保密,0.51-0.52,108560,宙斯 X27 电击枪 | 奥林匹斯 (久经沙场),32.5,0.3448548018932342,0.0,0.67,0.5147086595421405
普通,千瓦武器箱,保密,0.52-0.53,108557,USP 消音版 | 破颚者 (战痕累累),31.88,0.5214560031890869,0.0,1.0,0.5214560031890869
普通,千瓦武器箱,保密,0.53-0.54,108560,宙斯 X27 电击枪 | 奥林匹斯 (久经沙场),32.1,0.3585687279701233,0.0,0.67,0.5351772059255571
普通,千瓦武器箱,保密,0.54-0.55,108560,宙斯 X27 电击枪 | 奥林匹斯 (久经沙场),32.32,0.3627710938453674,0.0,0.67,0.5414493937990558
普通,千瓦武器箱,保密,0.55-0.56,108560,宙斯 X27 电击枪 | 奥林匹斯 (久经沙场),32.58,0.3713451027870178,0.0,0.67,0.5542464220701758
普通,千瓦武器箱,保密,0.56-0.57,108557,USP 消音版 | 破颚者 (战痕累累),28.6,0.565951943397522,0.0,1.0,0.565951943397522
普通,千瓦武器箱,保密,0.57-0.58,108637,宙斯 X27 电击枪 | 奥林匹斯 (破损不堪),35.0,0.3875311017036438,0.0,0.67,0.5784046294084235
普通,千瓦武器箱,保密,0.58-0.59,108637,宙斯 X27 电击枪 | 奥林匹斯 (破损不堪),33.0,0.3909153640270233,0.0,0.67,0.5834557672045124
普通,千瓦武器箱,保密,0.59-0.6,108637,宙斯 X27 电击枪 | 奥林匹斯 (破损不堪),40.99,0.401410311460495,0.0,0.67,0.5991198678514851
普通,千瓦武器箱,保密,0.6-0.61,108637,宙斯 X27 电击枪 | 奥林匹斯 (破损不堪),31.99,0.4077752828598022,0.0,0.67,0.6086198251638838
普通,千瓦武器箱,保密,0.61-0.62,108557,USP 消音版 | 破颚者 (战痕累累),34.0,0.6165961027145386,0.0,1.0,0.6165961027145386
普通,千瓦武器箱,保密,0.62-0.63,108557,USP 消音版 | 破颚者 (战痕累累),36.0,0.6284126043319702,0.0,1.0,0.6284126043319702
普通,千瓦武器箱,保密,0.63-0.64,108557,USP 消音版 | 破颚者 (战痕累累),27.9,0.6316930651664734,0.0,1.0,0.6316930651664734
普通,千瓦武器箱,保密,0.64-0.65,108637,宙斯 X27 电击枪 | 奥林匹斯 (破损不堪),31.2,0.4320250451564789,0.0,0.67,0.6448135002335506
普通,千瓦武器箱,保密,0.65-0.66,108557,USP 消音版 | 破颚者 (战痕累累),31.89,0.650719940662384,0.0,1.0,0.650719940662384
普通,千瓦武器箱,保密,0.66-0.67,108637,宙斯 X27 电击枪 | 奥林匹斯 (破损不堪),32.0,0.443622887134552,0.0,0.67,0.6621237121411223
普通,千瓦武器箱,保密,0.67-0.68,108557,USP 消音版 | 破颚者 (战痕累累),36.66,0.67194664478302,0.0,1.0,0.67194664478302
普通,千瓦武器箱,保密,0.68-0.69,108631,宙斯 X27 电击枪 | 奥林匹斯 (战痕累累),33.0,0.4559093117713928,0.0,0.67,0.6804616593602878
普通,千瓦武器箱,保密,0.69-0.7,108631,宙斯 X27 电击枪 | 奥林匹斯 (战痕累累),40.0,0.4623318016529083,0.0,0.67,0.6900474651535945
普通,千瓦武器箱,保密,0.7-0.71,108557,USP 消音版 | 破颚者 (战痕累累),28.0,0.7082735896110535,0.0,1.0,0.7082735896110535
普通,千瓦武器箱,保密,0.71-0.72,108631,宙斯 X27 电击枪 | 奥林匹斯 (战痕累累),28.0,0.4802038371562958,0.0,0.67,0.7167221450093967
普通,千瓦武器箱,保密,0.72-0.73,108631,宙斯 X27 电击枪 | 奥林匹斯 (战痕累累),28.0,0.48572438955307,0.0,0.67,0.7249617754523433
普通,千瓦武器箱,保密,0.73-0.74,108557,USP 消音版 | 破颚者 (战痕累累),28.0,0.7370477914810181,0.0,1.0,0.7370477914810181
普通,千瓦武器箱,保密,0.74-0.75,108557,USP 消音版 | 破颚者 (战痕累累),28.67,0.7430449724197388,0.0,1.0,0.7430449724197388
普通,千瓦武器箱,保密,0.75-0.76,108636,M4A1 消音型 | 黑莲花 (战痕累累),55.8,0.5283364057540894,0.0,0.7,0.7547662939344134
普通,千瓦武器箱,保密,0.76-0.77,108631,宙斯 X27 电击枪 | 奥林匹斯 (战痕累累),28.0,0.515755295753479,0.0,0.67,0.7697840235126552
普通,千瓦武器箱,保密,0.77-0.78,108631,宙斯 X27 电击枪 | 奥林匹斯 (战痕累累),28.0,0.5219140648841858,0.0,0.67,0.7789762162450534
普通,千瓦武器箱,保密,0.78-0.79,108631,宙斯 X27 电击枪 | 奥林匹斯 (战痕累累),35.0,0.5257214903831482,0.0,0.67,0.7846589408703704
普通,千瓦武器箱,保密,0.79-0.8,108631,宙斯 X27 电击枪 | 奥林匹斯 (战痕累累),29.0,0.5334792137145996,0.0,0.67,0.7962376324098501
普通,千瓦武器箱,保密,0.8-0.81,108557,USP 消音版 | 破颚者 (战痕累累),28.0,0.8034793138504028,0.0,1.0,0.8034793138504028
普通,千瓦武器箱,保密,0.81-0.82,108557,USP 消音版 | 破颚者 (战痕累累),37.0,0.8194973468780518,0.0,1.0,0.8194973468780518
普通,千瓦武器箱,保密,0.82-0.83,108557,USP 消音版 | 破颚者 (战痕累累),29.0,0.8205288052558899,0.0,1.0,0.8205288052558899
普通,千瓦武器箱,保密,0.83-0.84,108631,宙斯 X27 电击枪 | 奥林匹斯 (战痕累累),28.5,0.5593823790550232,0.0,0.67,0.8348990732164525
普通,千瓦武器箱,保密,0.84-0.85,108631,宙斯 X27 电击枪 | 奥林匹斯 (战痕累累),27.39,0.5664244294166565,0.0,0.67,0.8454095961442634
普通,千瓦武器箱,保密,0.85-0.86,108631,宙斯 X27 电击枪 | 奥林匹斯 (战痕累累),27.39,0.5730545520782471,0.0,0.67,0.8553053016093239
普通,千瓦武器箱,保密,0.86-0.87,108631,宙斯 X27 电击枪 | 奥林匹斯 (战痕累累),38.8,0.5791400074958801,0.0,0.67,0.8643880708893733
普通,千瓦武器箱,保密,0.87-0.88,108631,宙斯 X27 电击枪 | 奥林匹斯 (战痕累累),28.0,0.5849412679672241,0.0,0.67,0.8730466686077971
普通,千瓦武器箱,保密,0.88-0.89,108557,USP 消音版 | 破颚者 (战痕累累),27.99,0.8802740573883057,0.0,1.0,0.8802740573883057
普通,千瓦武器箱,保密,0.89-0.9,108557,USP 消音版 | 破颚者 (战痕累累),35.0,0.8931893110275269,0.0,1.0,0.8931893110275269
普通,千瓦武器箱,保密,0.9-0.91,108631,宙斯 X27 电击枪 | 奥林匹斯 (战痕累累),27.63,0.6037699580192566,0.0,0.67,0.9011491910735172
普通,千瓦武器箱,保密,0.91-0.92,108631,宙斯 X27 电击枪 | 奥林匹斯 (战痕累累),27.49,0.6143047213554382,0.0,0.67,0.9168727184409525
普通,千瓦武器箱,保密,0.92-0.93,108631,宙斯 X27 电击枪 | 奥林匹斯 (战痕累累),27.39,0.6174299120903015,0.0,0.67,0.9215371822243306
普通,千瓦武器箱,保密,0.93-0.94,108631,宙斯 X27 电击枪 | 奥林匹斯 (战痕累累),27.39,0.6264687180519104,0.0,0.67,0.935027937390911
普通,千瓦武器箱,保密,0.94-0.95,108631,宙斯 X27 电击枪 | 奥林匹斯 (战痕累累),28.0,0.6314452290534973,0.0,0.67,0.9424555657514885
普通,千瓦武器箱,保密,0.95-0.96,108631,宙斯 X27 电击枪 | 奥林匹斯 (战痕累累),28.5,0.6420889496803284,0.0,0.67,0.9583417159407885
普通,千瓦武器箱,保密,0.96-0.97,108557,USP 消音版 | 破颚者 (战痕累累),29.0,0.9667730331420898,0.0,1.0,0.9667730331420898
普通,千瓦武器箱,保密,0.97-0.98,108631,宙斯 X27 电击枪 | 奥林匹斯 (战痕累累),30.0,0.6507295966148376,0.0,0.67,0.9712382039027427
普通,千瓦武器箱,保密,0.98-0.99,108631,宙斯 X27 电击枪 | 奥林匹斯 (战痕累累),27.73,0.6612271666526794,0.0,0.67,0.9869062188845962
普通,千瓦武器箱,保密,0.99-1.0,108557,USP 消音版 | 破颚者 (战痕累累),39.0,0.9915757179260254,0.0,1.0,0.9915757179260254
普通,千瓦武器箱,受限,0.0-0.01,108572,FN57 | 混合体 (崭新出厂),67.99,0.0044149062596261,0.0,1.0,0.0044149062596261
普通,千瓦武器箱,受限,0.01-0.02,108572,FN57 | 混合体 (崭新出厂),59.99,0.0154138468205928,0.0,1.0,0.0154138468205928
普通,千瓦武器箱,受限,0.02-0.03,108541,格洛克 18 型 | 崩络克-18 (崭新出厂),50.0,0.0176180377602577,0.0,0.67,0.02629557874665328
普通,千瓦武器箱,受限,0.03-0.04,108572,FN57 | 混合体 (崭新出厂),49.0,0.0367182791233062,0.0,1.0,0.0367182791233062
普通,千瓦武器箱,受限,0.04-0.05,108572,FN57 | 混合体 (崭新出厂),44.8,0.0435135141015052,0.0,1.0,0.0435135141015052
普通,千瓦武器箱,受限,0.05-0.06,108562,MP7 | 笑一个 (崭新出厂),28.88,0.0593779273331165,0.0,1.0,0.0593779273331165
普通,千瓦武器箱,受限,0.06-0.07,108562,MP7 | 笑一个 (崭新出厂),28.88,0.0651570931077003,0.0,1.0,0.0651570931077003
普通,千瓦武器箱,受限,0.07-0.08,108564,M4A4 | 蚀刻领主 (略有磨损),20.99,0.0798673555254936,0.0,1.0,0.0798673555254936
普通,千瓦武器箱,受限,0.08-0.09,108536,MP7 | 笑一个 (略有磨损),18.99,0.0897334367036819,0.0,1.0,0.0897334367036819
普通,千瓦武器箱,受限,0.09-0.1,108563,FN57 | 混合体 (略有磨损),15.37,0.0985652655363082,0.0,1.0,0.0985652655363082
普通,千瓦武器箱,受限,0.1-0.11,108536,MP7 | 笑一个 (略有磨损),12.28,0.1080356985330581,0.0,1.0,0.1080356985330581
普通,千瓦武器箱,受限,0.11-0.12,108547,格洛克 18 型 | 崩络克-18 (略有磨损),21.4,0.0769800096750259,0.0,0.67,0.11489553682839686
普通,千瓦武器箱,受限,0.12-0.13,108536,MP7 | 笑一个 (略有磨损),8.03,0.1289849877357483,0.0,1.0,0.1289849877357483
普通,千瓦武器箱,受限,0.13-0.14,108563,FN57 | 混合体 (略有磨损),7.95,0.1380966007709503,0.0,1.0,0.1380966007709503
普通,千瓦武器箱,受限,0.14-0.15,108563,FN57 | 混合体 (略有磨损),7.95,0.1497781574726104,0.0,1.0,0.1497781574726104
普通,千瓦武器箱,受限,0.15-0.16,108548,M4A4 | 蚀刻领主 (久经沙场),7.0,0.1548167616128921,0.0,1.0,0.1548167616128921
普通,千瓦武器箱,受限,0.16-0.17,108548,M4A4 | 蚀刻领主 (久经沙场),6.48,0.1606813967227935,0.0,1.0,0.1606813967227935
普通,千瓦武器箱,受限,0.17-0.18,108569,FN57 | 混合体 (久经沙场),6.28,0.1717598736286163,0.0,1.0,0.1717598736286163
普通,千瓦武器箱,受限,0.18-0.19,108548,M4A4 | 蚀刻领主 (久经沙场),5.98,0.1821547895669937,0.0,1.0,0.1821547895669937
普通,千瓦武器箱,受限,0.19-0.2,108548,M4A4 | 蚀刻领主 (久经沙场),5.68,0.1922687590122223,0.0,1.0,0.1922687590122223
普通,千瓦武器箱,受限,0.2-0.21,108548,M4A4 | 蚀刻领主 (久经沙场),5.69,0.208063542842865,0.0,1.0,0.208063542842865
普通,千瓦武器箱,受限,0.21-0.22,108588,MP7 | 笑一个 (久经沙场),6.0,0.2125011384487152,0.0,1.0,0.2125011384487152
普通,千瓦武器箱,受限,0.22-0.23,108588,MP7 | 笑一个 (久经沙场),5.49,0.2230206727981567,0.0,1.0,0.2230206727981567
普通,千瓦武器箱,受限,0.23-0.24,108588,MP7 | 笑一个 (久经沙场),5.0,0.2372533679008484,0.0,1.0,0.2372533679008484
普通,千瓦武器箱,受限,0.24-0.25,108588,MP7 | 笑一个 (久经沙场),4.1,0.241849273443222,0.0,1.0,0.241849273443222
普通,千瓦武器箱,受限,0.25-0.26,108588,MP7 | 笑一个 (久经沙场),4.5,0.2570897936820984,0.0,1.0,0.2570897936820984
普通,千瓦武器箱,受限,0.26-0.27,108588,MP7 | 笑一个 (久经沙场),4.09,0.2694003582000732,0.0,1.0,0.2694003582000732
普通,千瓦武器箱,受限,0.27-0.28,108569,FN57 | 混合体 (久经沙场),3.99,0.2784038186073303,0.0,1.0,0.2784038186073303
普通,千瓦武器箱,受限,0.28-0.29,108548,M4A4 | 蚀刻领主 (久经沙场),4.04,0.285635769367218,0.0,1.0,0.285635769367218
普通,千瓦武器箱,受限,0.29-0.3,108548,M4A4 | 蚀刻领主 (久经沙场),4.04,0.2912845015525818,0.0,1.0,0.2912845015525818
